,Depth,Latitude,Longitude,month,phyto,zoo,set,year,day,Longitude_pos,depth_bin,geometry
180,80.0,-50.9916,-57.2881,4,13.77572747,0.18173042,ZP,-9999,-9999,302.7119,87.5,POINT (-57.2881 -50.9916)
181,7.0,-47.6209,-55.9421,4,18.58093449,1.74522343,ZP,-9999,-9999,304.0579,15.0,POINT (-55.9421 -47.6209)
182,50.0,-47.6209,-55.9421,4,3.569653862,0.765595669,ZP,-9999,-9999,304.0579,65.0,POINT (-55.9421 -47.6209)
183,7.0,-43.4812,-54.4026,4,29.59951833,1.407017126,ZP,-9999,-9999,305.5974,15.0,POINT (-54.4026 -43.4812)
184,50.0,-43.4812,-54.4026,4,27.48750766,0.167396958,ZP,-9999,-9999,305.5974,65.0,POINT (-54.4026 -43.4812)
185,7.0,-35.6517,-49.8181,4,14.48971026,0.968418069,ZP,-9999,-9999,310.1819,15.0,POINT (-49.8181 -35.6517)
186,20.0,-35.6517,-49.8181,4,11.73989624,0.8468136,ZP,-9999,-9999,310.1819,27.5,POINT (-49.8181 -35.6517)
187,7.0,-32.608,-46.1945,5,6.23655836,0.899385641,ZP,-9999,-9999,313.8055,15.0,POINT (-46.1945 -32.608)
188,50.0,-32.608,-46.1945,5,5.956227974,0.403122348,ZP,-9999,-9999,313.8055,65.0,POINT (-46.1945 -32.608)
189,7.0,-29.3281,-42.6499,5,6.66905959,0.84504342,ZP,-9999,-9999,317.3501,15.0,POINT (-42.6499 -29.3281)
190,80.0,-29.3281,-42.6499,5,4.213928778,0.322560792,ZP,-9999,-9999,317.3501,87.5,POINT (-42.6499 -29.3281)
191,7.0,-26.1029,-39.1871,5,4.440644177,1.014420975,ZP,-9999,-9999,320.8129,15.0,POINT (-39.1871 -26.1029)
192,80.0,-26.1029,-39.1871,5,3.877859222,1.63413864,ZP,-9999,-9999,320.8129,87.5,POINT (-39.1871 -26.1029)
193,7.0,-22.1545,-36.6299,5,5.173451647,0.481854457,ZP,-9999,-9999,323.3701,15.0,POINT (-36.6299 -22.1545)
194,110.0,-22.1545,-36.6299,5,4.5732831,0.311623783,ZP,-9999,-9999,323.3701,117.5,POINT (-36.6299 -22.1545)
195,7.0,-18.2723,-34.7646,5,6.907578547,0.267858236,ZP,-9999,-9999,325.2354,15.0,POINT (-34.7646 -18.2723)
196,40.0,-18.2723,-34.7646,5,4.199359153,0.288151476,ZP,-9999,-9999,325.2354,45.0,POINT (-34.7646 -18.2723)
197,7.0,-14.1082,-32.855,5,3.053569205,0.100073624,ZP,-9999,-9999,327.145,15.0,POINT (-32.855 -14.1082)
198,130.0,-14.1082,-32.855,5,2.880213411,0.214734752,ZP,-9999,-9999,327.145,160.0,POINT (-32.855 -14.1082)
199,7.0,-10.0303,-30.9468,5,2.841975739,0.425703317,ZP,-9999,-9999,329.0532,15.0,POINT (-30.9468 -10.0303)
200,120.0,-10.0303,-30.9468,5,1.253138822,0.346615266,ZP,-9999,-9999,329.0532,160.0,POINT (-30.9468 -10.0303)
201,7.0,-5.9151,-29.1212,5,3.777212741,0.13012989,ZP,-9999,-9999,330.8788,15.0,POINT (-29.1212 -5.9151)
202,110.0,-5.9151,-29.1212,5,1.520394692,0.444716165,ZP,-9999,-9999,330.8788,117.5,POINT (-29.1212 -5.9151)
203,7.0,-2.0159,-27.3388,5,3.537630964,0.194073139,ZP,-9999,-9999,332.6612,15.0,POINT (-27.3388 -2.0159)
204,70.0,-2.0159,-27.3388,5,2.134179521,0.330448441,ZP,-9999,-9999,332.6612,87.5,POINT (-27.3388 -2.0159)
205,7.0,1.8985,-25.6283,5,7.33801252,0.678476503,ZP,-9999,-9999,334.3717,15.0,POINT (-25.6283 1.8985)
206,72.0,1.8985,-25.6283,5,6.036479617,1.012903472,ZP,-9999,-9999,334.3717,87.5,POINT (-25.6283 1.8985)
207,7.0,6.0823,-23.6346,5,9.436965721,0.637882292,ZP,-9999,-9999,336.3654,15.0,POINT (-23.6346 6.0823)
208,40.0,6.0823,-23.6346,5,8.805166076,0.570260008,ZP,-9999,-9999,336.3654,45.0,POINT (-23.6346 6.0823)
209,7.0,11.7395,-21.0911,5,6.71591219,0.744175588,ZP,-9999,-9999,338.9089,15.0,POINT (-21.0911 11.7395)
210,60.0,11.7395,-21.0911,5,5.020815445,1.019061495,ZP,-9999,-9999,338.9089,65.0,POINT (-21.0911 11.7395)
211,7.0,13.7987,-21.0081,5,7.347339686,4.718761224,ZP,-9999,-9999,338.9919,15.0,POINT (-21.0081 13.7987)
212,30.0,13.7987,-21.0081,5,8.243393178,1.371789876,ZP,-9999,-9999,338.9919,45.0,POINT (-21.0081 13.7987)
213,7.0,17.7888,-21.2207,5,6.766700529,0.738994036,ZP,-9999,-9999,338.7793,15.0,POINT (-21.2207 17.7888)
214,60.0,17.7888,-21.2207,5,8.232206148,0.899440279,ZP,-9999,-9999,338.7793,65.0,POINT (-21.2207 17.7888)
215,7.0,24.1693,-21.7094,5,8.759090699,1.85494716,ZP,-9999,-9999,338.2906,15.0,POINT (-21.7094 24.1693)
216,40.0,24.1693,-21.7094,5,10.73174158,1.427986778,ZP,-9999,-9999,338.2906,45.0,POINT (-21.7094 24.1693)
217,7.0,27.958,-21.9679,5,7.941691935,0.445197948,ZP,-9999,-9999,338.0321,15.0,POINT (-21.9679 27.958)
218,80.0,27.958,-21.9679,5,4.325026825,0.359011204,ZP,-9999,-9999,338.0321,87.5,POINT (-21.9679 27.958)
219,7.0,31.8029,-21.5604,5,11.23858276,0.652092062,ZP,-9999,-9999,338.4396,15.0,POINT (-21.5604 31.8029)
221,7.0,34.6108,-21.1,5,5.576349576,0.996087666,ZP,-9999,-9999,338.9,15.0,POINT (-21.1 34.6108)
222,90.0,34.6108,-21.1,5,6.210816598,1.926274941,ZP,-9999,-9999,338.9,117.5,POINT (-21.1 34.6108)
223,7.0,37.8122,-20.1685,5,6.469839755,0.806547389,ZP,-9999,-9999,339.8315,15.0,POINT (-20.1685 37.8122)
224,80.0,37.8122,-20.1685,5,4.0475173,0.312792137,ZP,-9999,-9999,339.8315,87.5,POINT (-20.1685 37.8122)
225,7.0,39.8675,-20.0076,5,0.0,0.0,ZP,-9999,-9999,339.9924,15.0,POINT (-20.0076 39.8675)
226,50.0,39.8675,-20.0076,5,0.0,0.0,ZP,-9999,-9999,339.9924,65.0,POINT (-20.0076 39.8675)
227,7.0,43.967,-19.9718,5,20.51329221,0.99611587,ZP,-9999,-9999,340.02819999999997,15.0,POINT (-19.9718 43.967)
228,25.0,43.967,-19.9718,5,12.48385713,2.096414782,ZP,-9999,-9999,340.02819999999997,27.5,POINT (-19.9718 43.967)
230,15.0,47.0055,-20.0048,5,47.30105156,1.908594294,ZP,-9999,-9999,339.9952,15.0,POINT (-20.0048 47.0055)
231,7.0,48.0569,-13.9729,5,105.6545095,4.59064953,ZP,-9999,-9999,346.0271,15.0,POINT (-13.9729 48.0569)
232,20.0,48.0569,-13.9729,5,31.06448072,4.729417098,ZP,-9999,-9999,346.0271,27.5,POINT (-13.9729 48.0569)
233,2.0,47.9838,-13.2051,9,10.00275793,1.105148444,ZP,-9999,-9999,346.7949,5.0,POINT (-13.2051 47.9838)
234,40.0,47.9838,-13.2051,9,5.41412728,1.631114043,ZP,-9999,-9999,346.7949,45.0,POINT (-13.2051 47.9838)
235,2.0,47.1706,-18.4766,9,11.9170161,0.855744172,ZP,-9999,-9999,341.5234,5.0,POINT (-18.4766 47.1706)
236,50.0,47.1706,-18.4766,9,9.284795223,0.955311107,ZP,-9999,-9999,341.5234,65.0,POINT (-18.4766 47.1706)
237,2.0,42.8441,-19.9591,9,7.038145946,0.612935075,ZP,-9999,-9999,340.0409,5.0,POINT (-19.9591 42.8441)
238,40.0,42.8441,-19.9591,9,11.36753275,0.958662621,ZP,-9999,-9999,340.0409,45.0,POINT (-19.9591 42.8441)
239,2.0,38.7164,-20.0117,9,2.339323669,0.100252002,ZP,-9999,-9999,339.9883,5.0,POINT (-20.0117 38.7164)
240,80.0,38.7164,-20.0117,9,2.479251095,0.128759779,ZP,-9999,-9999,339.9883,87.5,POINT (-20.0117 38.7164)
241,2.0,35.4451,-19.5234,9,2.765107062,0.299932568,ZP,-9999,-9999,340.4766,5.0,POINT (-19.5234 35.4451)
242,85.0,35.4451,-19.5234,9,4.348196489,0.515716657,ZP,-9999,-9999,340.4766,87.5,POINT (-19.5234 35.4451)
243,2.0,32.3111,-17.2211,9,3.525884986,0.408722723,ZP,-9999,-9999,342.7789,5.0,POINT (-17.2211 32.3111)
244,75.0,32.3111,-17.2211,9,2.740791942,0.275265478,ZP,-9999,-9999,342.7789,87.5,POINT (-17.2211 32.3111)
245,2.0,29.0491,-20.9709,9,3.21393773,0.240181594,ZP,-9999,-9999,339.02909999999997,5.0,POINT (-20.9709 29.0491)
246,120.0,29.0491,-20.9709,9,2.286621151,0.111246053,ZP,-9999,-9999,339.02909999999997,160.0,POINT (-20.9709 29.0491)
247,2.0,24.1385,-20.9993,9,5.164527031,0.314415551,ZP,-9999,-9999,339.0007,5.0,POINT (-20.9993 24.1385)
248,90.0,24.1385,-20.9993,9,1.330652665,0.090079194,ZP,-9999,-9999,339.0007,117.5,POINT (-20.9993 24.1385)
249,2.0,19.7245,-20.5295,9,27.99679512,1.743726431,ZP,-9999,-9999,339.4705,5.0,POINT (-20.5295 19.7245)
250,30.0,19.7245,-20.5295,9,30.99194173,1.173104589,ZP,-9999,-9999,339.4705,45.0,POINT (-20.5295 19.7245)
253,2.0,10.923,-20.8704,9,2.751633081,0.132425382,ZP,-9999,-9999,339.1296,5.0,POINT (-20.8704 10.923)
254,48.0,10.923,-20.8704,9,5.287978712,0.648280089,ZP,-9999,-9999,339.1296,65.0,POINT (-20.8704 10.923)
255,2.0,7.027,-22.4694,10,1.951519281,0.517940488,ZP,-9999,-9999,337.5306,5.0,POINT (-22.4694 7.027)
256,75.0,7.027,-22.4694,10,4.545633585,0.219829981,ZP,-9999,-9999,337.5306,87.5,POINT (-22.4694 7.027)
257,2.0,2.8155,-24.164,10,3.89360444,0.078795992,ZP,-9999,-9999,335.836,5.0,POINT (-24.164 2.8155)
258,60.0,2.8155,-24.164,10,7.075999241,0.291185799,ZP,-9999,-9999,335.836,65.0,POINT (-24.164 2.8155)
259,2.0,-0.7727,-25.6632,10,4.563153276,0.185448483,ZP,-9999,-9999,334.3368,5.0,POINT (-25.6632 -0.7727)
260,83.0,-0.7727,-25.6632,10,2.734153028,0.217732741,ZP,-9999,-9999,334.3368,87.5,POINT (-25.6632 -0.7727)
261,2.0,-8.9671,-29.1149,10,2.948970477,0.174285574,ZP,-9999,-9999,330.8851,5.0,POINT (-29.1149 -8.9671)
262,120.0,-8.9671,-29.1149,10,3.042710267,0.201506054,ZP,-9999,-9999,330.8851,160.0,POINT (-29.1149 -8.9671)
263,2.0,-12.8768,-30.705,10,3.644636225,0.285771247,ZP,-9999,-9999,329.295,5.0,POINT (-30.705 -12.8768)
264,150.0,-12.8768,-30.705,10,2.282897565,0.199516221,ZP,-9999,-9999,329.295,160.0,POINT (-30.705 -12.8768)
265,2.0,-16.6857,-32.3625,10,2.08429286,0.443154781,ZP,-9999,-9999,327.6375,5.0,POINT (-32.3625 -16.6857)
266,140.0,-16.6857,-32.3625,10,2.219780994,0.304294302,ZP,-9999,-9999,327.6375,160.0,POINT (-32.3625 -16.6857)
267,2.0,-20.6622,-34.2247,10,6.760320784,0.355129627,ZP,-9999,-9999,325.7753,5.0,POINT (-34.2247 -20.6622)
268,135.0,-20.6622,-34.2247,10,1.805869857,0.169204777,ZP,-9999,-9999,325.7753,160.0,POINT (-34.2247 -20.6622)
269,2.0,-23.9023,-37.287,10,3.188373431,0.651177839,ZP,-9999,-9999,322.713,5.0,POINT (-37.287 -23.9023)
270,110.0,-23.9023,-37.287,10,7.010951634,0.195617417,ZP,-9999,-9999,322.713,117.5,POINT (-37.287 -23.9023)
271,2.0,-27.6914,-40.9806,10,6.39628807,0.377200204,ZP,-9999,-9999,319.0194,5.0,POINT (-40.9806 -27.6914)
272,35.0,-27.6914,-40.9806,10,3.933038577,0.639517467,ZP,-9999,-9999,319.0194,45.0,POINT (-40.9806 -27.6914)
273,2.0,-35.4846,-48.8613,10,17.89675764,2.090687995,ZP,-9999,-9999,311.1387,5.0,POINT (-48.8613 -35.4846)
274,35.0,-35.4846,-48.8613,10,15.10613094,1.58043222,ZP,-9999,-9999,311.1387,45.0,POINT (-48.8613 -35.4846)
275,2.0,-38.8359,-51.9136,10,25.99230534,2.057945292,ZP,-9999,-9999,308.0864,5.0,POINT (-51.9136 -38.8359)
276,25.0,-38.8359,-51.9136,10,26.47626737,1.340418612,ZP,-9999,-9999,308.0864,27.5,POINT (-51.9136 -38.8359)
277,2.0,-42.8105,-54.8698,10,11.61491991,3.877542389,ZP,-9999,-9999,305.1302,5.0,POINT (-54.8698 -42.8105)
278,25.0,-42.8105,-54.8698,10,7.582942418,0.867535591,ZP,-9999,-9999,305.1302,27.5,POINT (-54.8698 -42.8105)
279,2.0,-46.5429,-56.7502,10,11.95032857,1.065097276,ZP,-9999,-9999,303.2498,5.0,POINT (-56.7502 -46.5429)
280,35.0,-46.5429,-56.7502,10,19.61449109,1.782402595,ZP,-9999,-9999,303.2498,45.0,POINT (-56.7502 -46.5429)
281,7.0,-32.0579,17.8662,5,115.3805234,8.45357527,ZP,-9999,-9999,17.8662,15.0,POINT (17.8662 -32.0579)
282,7.0,-29.3643,16.2506,5,22.37029443,7.137293198,ZP,-9999,-9999,16.2506,15.0,POINT (16.2506 -29.3643)
283,4.0,-26.6942,13.4974,5,31.99897574,3.94583856,ZP,-9999,-9999,13.4974,5.0,POINT (13.4974 -26.6942)
284,7.0,-24.2755,14.1052,5,37.36877095,5.324082832,ZP,-9999,-9999,14.1052,15.0,POINT (14.1052 -24.2755)
285,15.0,-24.2755,14.1052,5,100.73251,12.2715604,ZP,-9999,-9999,14.1052,15.0,POINT (14.1052 -24.2755)
286,7.0,-21.3984,12.1012,5,28.4818613,2.132892649,ZP,-9999,-9999,12.1012,15.0,POINT (12.1012 -21.3984)
288,7.0,-18.9082,12.1514,5,26.07093932,0.961425969,ZP,-9999,-9999,12.1514,15.0,POINT (12.1514 -18.9082)
289,7.0,-17.4391,11.0724,5,16.07847068,1.696026315,ZP,-9999,-9999,11.0724,15.0,POINT (11.0724 -17.4391)
290,7.0,-0.0222,-8.8636,5,5.138450479,0.75101102,ZP,-9999,-9999,351.1364,15.0,POINT (-8.8636 -0.0222)
291,7.0,3.0743,-12.772,6,2.478248185,0.304709485,ZP,-9999,-9999,347.228,15.0,POINT (-12.772 3.0743)
292,7.0,5.8624,-16.0818,6,1.540160284,0.378790503,ZP,-9999,-9999,343.9182,15.0,POINT (-16.0818 5.8624)
312,20.0,-19.95,-11.0,10,26.58401056,2.220628984,ZP,-9999,-9999,349.0,27.5,POINT (-11 -19.95)
313,20.0,-19.6,-11.06666667,10,46.34550838,1.605275213,ZP,-9999,-9999,348.93333333,27.5,POINT (-11.06666667 -19.6)
314,20.0,-19.48333333,-11.36666667,10,71.43617023,2.243829801,ZP,-9999,-9999,348.63333333,27.5,POINT (-11.36666667 -19.48333333)
315,2.0,-19.26666667,-11.61666667,10,64.21682156,7.195294295,ZP,-9999,-9999,348.38333333,5.0,POINT (-11.61666667 -19.26666667)
316,10.0,-19.18333333,-11.75,10,51.67430993,14.96511621,ZP,-9999,-9999,348.25,15.0,POINT (-11.75 -19.18333333)
317,10.0,-19.03333333,-11.86666667,10,65.25530151,13.04952894,ZP,-9999,-9999,348.13333333,15.0,POINT (-11.86666667 -19.03333333)
318,10.0,-18.91666667,-12.0,10,87.42843354,5.103955939,ZP,-9999,-9999,348.0,15.0,POINT (-12 -18.91666667)
319,10.0,-18.8,-12.13333333,10,63.74096774,4.247726759,ZP,-9999,-9999,347.86666667,15.0,POINT (-12.13333333 -18.8)
320,10.0,-18.75,-12.2,10,291.5076221,8.180810756,ZP,-9999,-9999,347.8,15.0,POINT (-12.2 -18.75)
321,10.0,-20.33333333,-11.61666667,10,12.3195833,1.70041421,ZP,-9999,-9999,348.38333333,15.0,POINT (-11.61666667 -20.33333333)
322,20.0,-20.28333333,-11.71666667,10,37.32875933,4.599941395,ZP,-9999,-9999,348.28333333,27.5,POINT (-11.71666667 -20.28333333)
323,20.0,-20.25,-11.78333333,10,41.55918852,4.555211698,ZP,-9999,-9999,348.21666667,27.5,POINT (-11.78333333 -20.25)
324,20.0,-20.2,-11.9,10,42.71236223,4.028545577,ZP,-9999,-9999,348.1,27.5,POINT (-11.9 -20.2)
325,20.0,-20.01666667,-12.26666667,10,29.17537612,3.401151879,ZP,-9999,-9999,347.73333333,27.5,POINT (-12.26666667 -20.01666667)
326,10.0,-19.95,-12.41666667,10,52.87804807,3.681311593,ZP,-9999,-9999,347.58333333,15.0,POINT (-12.41666667 -19.95)
327,30.0,-19.86666667,-12.58333333,10,33.12441102,11.11951733,ZP,-9999,-9999,347.41666667,45.0,POINT (-12.58333333 -19.86666667)
328,2.0,-19.8,-12.73333333,10,106.3405636,14.6807876,ZP,-9999,-9999,347.26666667,5.0,POINT (-12.73333333 -19.8)
329,20.0,-21.95,-12.25,10,13.77119893,15.07332122,ZP,-9999,-9999,347.75,27.5,POINT (-12.25 -21.95)
330,10.0,-21.86666667,-12.4,10,16.46379128,2.091556183,ZP,-9999,-9999,347.6,15.0,POINT (-12.4 -21.86666667)
331,10.0,-21.61666667,-12.86666667,10,15.577399,18.12328464,ZP,-9999,-9999,347.13333333,15.0,POINT (-12.86666667 -21.61666667)
332,10.0,-21.53333333,-13.03333333,10,40.45472565,3.892745978,ZP,-9999,-9999,346.96666667,15.0,POINT (-13.03333333 -21.53333333)
333,10.0,-21.46666667,-13.18333333,10,41.89485748,2.822346824,ZP,-9999,-9999,346.81666667,15.0,POINT (-13.18333333 -21.46666667)
334,10.0,-21.38333333,-13.35,10,46.95138711,5.06070301,ZP,-9999,-9999,346.65,15.0,POINT (-13.35 -21.38333333)
335,10.0,-21.3,-13.5,10,119.0355138,7.710022291,ZP,-9999,-9999,346.5,15.0,POINT (-13.5 -21.3)
336,5.0,-21.25,-13.58333333,10,575.393735,15.75228131,ZP,-9999,-9999,346.41666667,5.0,POINT (-13.58333333 -21.25)
337,1.0,-21.25,-13.58333333,10,718.4132163,47.99657245,ZP,-9999,-9999,346.41666667,5.0,POINT (-13.58333333 -21.25)
338,2.0,-21.75,-13.85,10,513.4811427,52.00598916,ZP,-9999,-9999,346.15,5.0,POINT (-13.85 -21.75)
339,2.0,-22.98333333,-12.75,10,15.27791688,6.095043724,ZP,-9999,-9999,347.25,5.0,POINT (-12.75 -22.98333333)
340,10.0,-22.98333333,-12.95,10,17.94164216,2.096330528,ZP,-9999,-9999,347.05,15.0,POINT (-12.95 -22.98333333)
341,10.0,-22.98333333,-13.5,10,97.98856941,3.273376698,ZP,-9999,-9999,346.5,15.0,POINT (-13.5 -22.98333333)
342,10.0,-23.0,-13.68333333,10,35.72403221,2.989116429,ZP,-9999,-9999,346.31666667,15.0,POINT (-13.68333333 -23)
343,10.0,-22.98333333,-13.86666667,10,25.39442615,2.652231132,ZP,-9999,-9999,346.13333333,15.0,POINT (-13.86666667 -22.98333333)
344,10.0,-22.98333333,-14.05,10,20.52917906,1.03393358,ZP,-9999,-9999,345.95,15.0,POINT (-14.05 -22.98333333)
345,10.0,-22.98333333,-14.21666667,10,15.65278592,1.934226697,ZP,-9999,-9999,345.78333333,15.0,POINT (-14.21666667 -22.98333333)
346,2.0,-23.0,-14.3,10,398.507701,3.371474073,ZP,-9999,-9999,345.7,5.0,POINT (-14.3 -23)
347,2.0,-23.0,-14.36666667,10,419.4863797,14.74030978,ZP,-9999,-9999,345.63333333,5.0,POINT (-14.36666667 -23)
348,12.0,-23.75,-14.4,10,27.13453042,3.100355078,ZP,-9999,-9999,345.6,15.0,POINT (-14.4 -23.75)
349,24.0,-24.0,-14.16666667,10,13.35788133,26.40102161,ZP,-9999,-9999,345.83333333,27.5,POINT (-14.16666667 -24)
350,2.0,-24.25,-14.31666667,10,249.393162,4.041042317,ZP,-9999,-9999,345.68333333,5.0,POINT (-14.31666667 -24.25)
351,12.0,-24.26666667,-14.33333333,10,207.3428684,6.655838422,ZP,-9999,-9999,345.66666667,15.0,POINT (-14.33333333 -24.26666667)
352,2.0,-25.46666667,-12.1,10,7.72857292,3.237021853,ZP,-9999,-9999,347.9,5.0,POINT (-12.1 -25.46666667)
353,10.0,-25.33333333,-12.81666667,10,15.19863003,12.71037238,ZP,-9999,-9999,347.18333333,15.0,POINT (-12.81666667 -25.33333333)
354,20.0,-25.3,-13.0,10,29.72840292,5.208001761,ZP,-9999,-9999,347.0,27.5,POINT (-13 -25.3)
355,2.0,-25.58333333,-13.73333333,10,62.51672364,9.197076782,ZP,-9999,-9999,346.26666667,5.0,POINT (-13.73333333 -25.58333333)
356,10.0,-25.15,-13.91666667,10,34.36421116,1.972654541,ZP,-9999,-9999,346.08333333,15.0,POINT (-13.91666667 -25.15)
357,10.0,-25.11666667,-14.1,10,30.86890392,1.487099945,ZP,-9999,-9999,345.9,15.0,POINT (-14.1 -25.11666667)
358,2.0,-25.08333333,-14.28333333,10,54.87735798,5.64374915,ZP,-9999,-9999,345.71666667,5.0,POINT (-14.28333333 -25.08333333)
359,25.0,-25.1,-14.3,10,45.70367126,5.317366165,ZP,-9999,-9999,345.7,27.5,POINT (-14.3 -25.1)
360,14.0,-25.05,-14.46666667,10,46.91937842,16.40495428,ZP,-9999,-9999,345.53333333,15.0,POINT (-14.46666667 -25.05)
361,2.0,-25.01666667,-14.65,10,252.5214863,23.46637459,ZP,-9999,-9999,345.35,5.0,POINT (-14.65 -25.01666667)
362,7.0,-25.03333333,-14.66666667,10,110.9365154,0.18,ZP,-9999,-9999,345.33333333,15.0,POINT (-14.66666667 -25.03333333)
363,2.0,-25.0,-14.73333333,10,323.1201308,9.17108572,ZP,-9999,-9999,345.26666667,5.0,POINT (-14.73333333 -25)
364,5.0,-25.01666667,-14.75,10,164.7303592,0.0,ZP,-9999,-9999,345.25,5.0,POINT (-14.75 -25.01666667)
365,10.0,-25.03333333,-14.76666667,10,148.1301381,0.0,ZP,-9999,-9999,345.23333333,15.0,POINT (-14.76666667 -25.03333333)
366,5.0,50.25,-4.217,10,19.44596815,1.3651865,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
367,5.0,50.25,-4.217,10,18.87290232,4.106079385,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
368,5.0,50.25,-4.217,11,17.46817759,1.444333154,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
369,5.0,50.25,-4.217,11,15.85732462,5.152463408,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
370,5.0,50.25,-4.217,11,18.41420091,1.350521394,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
371,5.0,50.25,-4.217,12,9.202750524,2.961065832,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
372,5.0,50.25,-4.217,12,9.408097565,2.485887278,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
373,5.0,50.25,-4.217,1,10.42403452,0.237547078,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
374,5.0,50.25,-4.217,1,5.79652,4.3897837,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
375,5.0,50.25,-4.217,1,5.856575782,0.48613903,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
376,5.0,50.25,-4.217,2,69.04748596,3.180197413,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
377,5.0,50.25,-4.217,2,11.70621139,2.872804422,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
378,5.0,50.25,-4.217,2,7.238854871,1.855578657,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
379,5.0,50.25,-4.217,2,9.397820162,6.154237137,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
380,5.0,50.25,-4.217,3,7.868232192,7.617918396,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
