,Depth,Latitude,Longitude,month,phyto,zoo,set,year,day,Longitude_pos,depth_bin,geometry
381,5.0,50.25,-4.217,3,4.782368567,2.090481472,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
382,5.0,50.25,-4.217,3,6.093,18.0942402,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
383,5.0,50.25,-4.217,3,15.689,6.523379215,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
384,5.0,50.25,-4.217,4,52.08102609,15.90705182,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
385,5.0,50.25,-4.217,4,100.6359092,15.29405182,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
386,5.0,50.25,-4.217,4,41.42257728,10.70206238,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
387,5.0,50.25,-4.217,5,26.18437026,14.16059507,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
388,5.0,50.25,-4.217,5,42.05026504,3.314196048,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
389,5.0,50.25,-4.217,5,45.95075343,33.88127593,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
390,5.0,50.25,-4.217,6,35.6424759,91.93762886,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
391,5.0,50.25,-4.217,6,41.70045524,3.341513679,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
392,5.0,50.25,-4.217,6,43.57690056,24.63259059,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
393,5.0,50.25,-4.217,6,56.7557695,89.14986588,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
394,5.0,50.25,-4.217,6,73.55669117,137.3078406,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
395,5.0,50.25,-4.217,7,562.8005906,114.0727853,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
396,5.0,50.25,-4.217,7,254.3299489,1.401393509,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
397,5.0,50.25,-4.217,7,238.8702098,1.44464378,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
398,5.0,50.25,-4.217,7,27.61192217,1.580426257,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
399,5.0,50.25,-4.217,8,72.71560219,56.26074603,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
400,5.0,50.25,-4.217,8,62.30711538,81.23341383,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
401,5.0,50.25,-4.217,8,71.41728372,4.215590087,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
402,5.0,50.25,-4.217,8,54.4152834,1.547455101,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
403,5.0,50.25,-4.217,8,40.68050341,33.38651005,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
404,5.0,50.25,-4.217,9,33.59065707,3.471144648,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
405,5.0,50.25,-4.217,9,69.4741662,9.180974887,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
406,5.0,50.25,-4.217,10,34.62488521,0.766876453,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
407,5.0,50.25,-4.217,10,25.36444469,6.28434,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
408,5.0,50.25,-4.217,10,18.504952,5.72656,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
409,5.0,50.25,-4.217,11,14.23414,0.39016,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
410,5.0,50.25,-4.217,11,14.599596,0.49914,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
411,5.0,50.25,-4.217,11,17.450868,1.39662,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
412,5.0,50.25,-4.217,11,13.748524,1.60874,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
413,5.0,50.25,-4.217,12,11.872268,0.33988,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
414,5.0,50.25,-4.217,12,12.333342,0.08934,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
415,5.0,50.25,-4.217,1,16.212824,0.53344,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
416,5.0,50.25,-4.217,1,13.3284202,1.35622,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
417,5.0,50.25,-4.217,1,7.163476,1.05834,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
418,5.0,50.25,-4.217,2,11.642656,1.49877,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
419,5.0,50.25,-4.217,2,9.977814,0.79747,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
420,5.0,50.25,-4.217,2,8.821132,0.60328,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
421,5.0,50.25,-4.217,2,5.132782,2.88468,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
422,5.0,50.25,-4.217,3,8.784382,0.6464,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
423,5.0,50.25,-4.217,3,14.87594917,2.22445,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
424,5.0,50.25,-4.217,3,15.92693109,2.62389,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
425,5.0,50.25,-4.217,3,6.610619,11.5476,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
426,5.0,50.25,-4.217,4,9.933627,5.38461,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
427,5.0,50.25,-4.217,4,33.7653111,8.79969,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
428,5.0,50.25,-4.217,4,78.2668219,32.26372,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
429,5.0,50.25,-4.217,5,217.8266131,25.31074,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
430,5.0,50.25,-4.217,5,36.46908659,30.70402,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
431,5.0,50.25,-4.217,5,28.99122133,14.94917,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
432,5.0,50.25,-4.217,5,14.49310644,8.94168,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
433,5.0,50.25,-4.217,6,65.9888405,10.27729,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
434,5.0,50.25,-4.217,6,41.24540037,12.69869,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
435,5.0,50.25,-4.217,6,53.03368539,17.15782,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
436,5.0,50.25,-4.217,6,13.107442,23.54919,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
437,5.0,50.25,-4.217,6,27.75517779,6.32975,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
438,5.0,50.25,-4.217,7,77.60432563,15.33364,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
439,5.0,50.25,-4.217,7,65.12506451,31.78107,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
440,5.0,50.25,-4.217,7,71.298146,136.14077,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
441,5.0,50.25,-4.217,8,291.8478598,32.51946,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
442,5.0,50.25,-4.217,8,536.7039267,40.57929,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
443,5.0,50.25,-4.217,8,181.8910455,22.67772,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
444,5.0,50.25,-4.217,8,71.79823434,26.84092,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
445,5.0,50.25,-4.217,8,45.15603791,5.61518,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
446,5.0,50.25,-4.217,9,33.462504,53.67039,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
447,5.0,50.25,-4.217,9,28.510686,16.9622,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
448,5.0,50.25,-4.217,9,32.99269,12.63635,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
449,5.0,50.25,-4.217,9,30.668328,4.28927,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
450,5.0,50.25,-4.217,6,37.877599,20.97924,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
451,5.0,50.25,-4.217,6,90.901296,36.52663,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
452,5.0,50.25,-4.217,6,32.614408,11.30799,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
453,5.0,50.25,-4.217,7,70.586427,20.0427,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
454,5.0,50.25,-4.217,7,35.27691196,20.34481,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
455,5.0,50.25,-4.217,7,30.63894179,43.51513,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
456,5.0,50.25,-4.217,7,210.73117,44.22815,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
457,5.0,50.25,-4.217,7,18.546354,9.23952,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
458,5.0,50.25,-4.217,8,150.059634,62.09901,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
459,5.0,50.25,-4.217,8,58.460866,38.22202,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
460,5.0,50.25,-4.217,8,33.28045,18.38245,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
461,5.0,50.25,-4.217,8,41.10873037,26.74645,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
462,5.0,50.25,-4.217,9,24.557364,29.30101,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
463,5.0,50.25,-4.217,9,34.748284,90.98026,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
464,5.0,50.25,-4.217,9,26.292238,31.97584,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
465,5.0,50.25,-4.217,9,16.69119545,15.56166,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
466,5.0,50.25,-4.217,10,27.26251198,11.46673,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
467,5.0,50.25,-4.217,10,36.26487279,19.19893,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
468,5.0,50.25,-4.217,10,30.999688,21.84909,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
469,5.0,50.25,-4.217,10,24.195752,8.44706,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
470,5.0,50.25,-4.217,10,11.743696,2.63328,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
471,5.0,50.25,-4.217,11,9.792586,2.85239,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
472,5.0,50.25,-4.217,11,13.25204,3.10626,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
473,5.0,50.25,-4.217,11,13.274202,1.49458,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
474,5.0,50.25,-4.217,12,8.189394,1.27658,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
475,5.0,50.25,-4.217,12,8.710746,0.98258,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
476,5.0,50.25,-4.217,1,5.174136,0.25546,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
477,5.0,50.25,-4.217,1,5.741146,0.68592,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
478,5.0,50.25,-4.217,1,8.75145,1.85998,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
479,5.0,50.25,-4.217,1,6.807558,1.64156,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
480,5.0,50.25,-4.217,2,10.526688,1.69644,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
481,5.0,50.25,-4.217,2,6.167978,2.06891,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
482,5.0,50.25,-4.217,2,13.102374,1.95022,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
483,5.0,50.25,-4.217,3,8.769282,5.14192,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
484,5.0,50.25,-4.217,3,7.77573,4.22521,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
485,5.0,50.25,-4.217,3,13.741898,1.8354,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
486,5.0,50.25,-4.217,3,14.605446,1.87947,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
487,5.0,50.25,-4.217,4,15.464332,0.44979,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
488,5.0,50.25,-4.217,4,3.866148,9.82728,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
489,5.0,50.25,-4.217,4,9.966812,11.76885,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
490,5.0,50.25,-4.217,4,63.4014,19.59728,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
491,5.0,50.25,-4.217,4,76.55827333,33.11245,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
492,5.0,50.25,-4.217,5,44.6863774,19.07992,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
493,5.0,50.25,-4.217,5,68.22538483,29.93258,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
494,5.0,50.25,-4.217,5,94.43489107,41.95438,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
495,5.0,50.25,-4.217,5,47.92046777,22.91104,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
496,5.0,50.25,-4.217,6,67.57269998,2.66922,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
497,5.0,50.25,-4.217,6,50.57275989,12.40632,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
498,5.0,50.25,-4.217,6,18.25144884,4.05136,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
499,5.0,50.25,-4.217,6,28.190518,6.20747,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
500,5.0,50.25,-4.217,7,36.72128,4.92674,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
501,5.0,50.25,-4.217,7,53.32698711,5.4594,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
502,5.0,50.25,-4.217,7,40.91948081,12.22924,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
503,5.0,50.25,-4.217,7,37.15465949,26.6175,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
504,5.0,50.25,-4.217,7,39.69532878,13.9048,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
505,5.0,50.25,-4.217,8,89.41155471,54.90636,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
506,5.0,50.25,-4.217,8,37.323008,59.18456,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
507,5.0,50.25,-4.217,8,57.125454,29.10944,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
508,5.0,50.25,-4.217,8,79.42063957,10.63535,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
509,5.0,50.25,-4.217,9,431.2489972,14.34485,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
510,5.0,50.25,-4.217,9,15.38072,1.69016,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
511,5.0,50.25,-4.217,9,21.13295845,6.93295,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
512,5.0,50.25,-4.217,9,20.98605563,4.90228,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
513,5.0,50.25,-4.217,10,31.285289,15.34166,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
514,5.0,50.25,-4.217,10,18.6535937,4.82909,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
515,5.0,50.25,-4.217,10,20.138336,4.77814,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
516,5.0,50.25,-4.217,10,9.559927,8.82657,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
517,5.0,50.25,-4.217,11,10.57672,5.2287,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
518,5.0,50.25,-4.217,11,11.24919637,4.11621,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
519,5.0,50.25,-4.217,11,5.27599,5.11595,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
520,5.0,50.25,-4.217,11,6.597485,4.11309,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
521,5.0,50.25,-4.217,12,7.505812,2.09179,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
522,5.0,50.25,-4.217,12,6.877338,1.98812,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
523,5.0,50.25,-4.217,12,3.94003,2.0132,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
524,5.0,50.25,-4.217,1,5.8784005,1.02625,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
525,5.0,50.25,-4.217,1,5.36112937,1.77104,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
526,5.0,50.25,-4.217,1,7.412065,2.001065,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
527,5.0,50.25,-4.217,2,5.569602,0.94688,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
528,5.0,50.25,-4.217,2,8.79668,6.90978,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
529,5.0,50.25,-4.217,3,10.77711,2.5397,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
530,5.0,50.25,-4.217,3,5.977005,2.28868,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
531,5.0,50.25,-4.217,3,18.23701509,6.89064,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
532,5.0,50.25,-4.217,3,23.59773528,18.92188,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
533,5.0,50.25,-4.217,4,10.6040676,29.90072,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
534,5.0,50.25,-4.217,4,17.75216179,10.39528,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
535,5.0,50.25,-4.217,4,23.27967764,18.80936,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
536,5.0,50.25,-4.217,4,137.0037407,4.67632,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
537,5.0,50.25,-4.217,4,93.49644953,9.18757,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
538,5.0,50.25,-4.217,5,96.69768575,4.63786,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
539,5.0,50.25,-4.217,5,83.521059,2.4887,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
540,5.0,50.25,-4.217,5,51.953902,9.6512,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
541,5.0,50.25,-4.217,6,30.949305,7.37214,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
542,5.0,50.25,-4.217,6,28.162072,9.2283,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
543,5.0,50.25,-4.217,6,25.310974,0.65,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
544,5.0,50.25,-4.217,6,99.218538,20.33284,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
545,5.0,50.25,-4.217,6,108.2445081,17.13306,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
546,5.0,50.25,-4.217,7,66.73137449,1.89292,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
547,5.0,50.25,-4.217,7,52.461854,37.65054,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
548,5.0,50.25,-4.217,7,60.91933583,19.07545,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
549,5.0,50.25,-4.217,7,260.9605108,27.40878,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
550,5.0,50.25,-4.217,8,716.6533654,10.38088,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
551,5.0,50.25,-4.217,8,323.715423,7.78159,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
552,5.0,50.25,-4.217,8,207.0331749,24.44012,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
553,5.0,50.25,-4.217,8,108.7292619,7.26124,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
554,5.0,50.25,-4.217,9,83.403152,4.31007,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
555,5.0,50.25,-4.217,9,67.887035,6.72074,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
556,5.0,50.25,-4.217,9,146.2688588,10.06407,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
557,5.0,50.25,-4.217,9,105.2688835,3.41435,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
558,5.0,50.25,-4.217,9,107.2094944,13.04514,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
559,5.0,50.25,-4.217,10,73.555901,13.92363,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
560,5.0,50.25,-4.217,10,234.1987473,7.14851,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
561,5.0,50.25,-4.217,11,9.494354,3.609909269,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
562,5.0,50.25,-4.217,11,7.340943153,1.0705,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
563,5.0,50.25,-4.217,11,35.368852,1.61712,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
564,5.0,50.25,-4.217,12,10.523476,0.82548,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
565,5.0,50.25,-4.217,12,12.462335,2.88463,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
566,5.0,50.25,-4.217,12,9.065872,2.11468,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
567,5.0,50.25,-4.217,1,8.334549,1.02101,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
568,5.0,50.25,-4.217,1,4.941131,2.00866,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
569,5.0,50.25,-4.217,1,6.263616,1.33149,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
570,5.0,50.25,-4.217,2,7.104152,1.84464,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
571,5.0,50.25,-4.217,2,8.266457,2.93202,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
572,5.0,50.25,-4.217,2,12.822006,30.6217,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
573,5.0,50.25,-4.217,3,9.802975393,12.59378,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
574,5.0,50.25,-4.217,3,11.419733,5.40838,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
575,5.0,50.25,-4.217,3,11.341573,10.83925,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
576,5.0,50.25,-4.217,3,11.1515897,21.66362,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
577,5.0,50.25,-4.217,4,14.61564557,11.30411,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
578,5.0,50.25,-4.217,4,4.338015897,5.46857,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
579,5.0,50.25,-4.217,4,20.11374779,0.57709,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
580,5.0,50.25,-4.217,4,127.8525833,1.56061,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
581,5.0,50.25,-4.217,5,119.788019,6.74163,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
582,5.0,50.25,-4.217,5,72.55940504,5.9663,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
583,5.0,50.25,-4.217,5,26.39110474,8.184,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
584,5.0,50.25,-4.217,5,33.07668,9.06626,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
585,5.0,50.25,-4.217,6,45.906566,2.35799,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
586,5.0,50.25,-4.217,6,69.63783906,41.1601,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
587,5.0,50.25,-4.217,6,39.30881053,19.49919,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
588,5.0,50.25,-4.217,7,66.14408848,25.14804,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
589,5.0,50.25,-4.217,7,73.37913641,12.68952,ZP,-9999,-9999,355.783,5.0,POINT (-4.217 50.25)
